20160401004321,36.3459444444,139.284,326,0,0,1,91,2,
20160401004322,36.3458888889,139.2840277778,290,0,0,0,90,2,
20160401004323,36.3458055556,139.2840277778,261,0,0,0,90,2,
20160401004324,36.34575,139.2840277778,232,0,0,0,90,2,
20160401004325,36.3456944444,139.2840277778,206,0,0,0,90,2,
20160401004326,36.3456111111,139.2840277778,181,0,0,0,90,2,
20160401004327,36.3455555556,139.2840277778,150,0,0,0,90,2,
20160401004328,36.3454722222,139.2840277778,120,0,0,0,90,2,
20160401004329,36.3454166667,139.2840277778,90,0,0,0,90,2,
20160401004330,36.3453333333,139.2840277778,75,0,0,0,90,2,
20160401004331,36.3452777778,139.2840277778,60,0,0,0,90,2,
20160401004332,36.34525,139.2840277778,45,0,0,0,90,2,
20160401004333,36.3452222222,139.2840277778,45,0,0,0,90,2,
20160401004334,36.3452222222,139.2840555556,46,0,0,0,90,2,
20160401004335,36.3451944444,139.2840555556,46,0,0,0,90,2,
20160401004336,36.3451666667,139.2840555556,67,0,0,0,90,2,
20160401004337,36.3451388889,139.2840555556,123,0,0,0,90,2,
20160401004338,36.3451111111,139.2840555556,167,0,0,0,90,2,
20160401004339,36.3450833333,139.2840555556,213,0,0,0,90,2,
20160401004340,36.3450833333,139.2840555556,223,0,0,0,90,2,
20160401004341,36.3450555556,139.2840555556,233,0,0,0,90,2,
20160401004342,36.3450277778,139.2840555556,264,0,0,0,90,2,
20160401004343,36.3449444444,139.2840555556,296,0,0,0,90,2,
20160401004344,36.3448611111,139.2840833333,325,0,0,0,90,2,
20160401004345,36.3447777778,139.2840833333,354,0,0,0,90,2,
20160401004346,36.3446944444,139.2840833333,381,0,0,0,90,2,
20160401004347,36.3446111111,139.2840833333,387,0,0,0,90,2,
20160401004348,36.3445277778,139.2840833333,393,0,0,0,90,2,
20160401004349,36.3444444444,139.2840833333,410,0,0,0,90,2,
20160401004350,36.3443611111,139.2840833333,427,0,0,0,90,2,
20160401004351,36.3442777778,139.2840833333,444,0,0,0,90,2,
20160401004352,36.3441944444,139.2841111111,458,0,0,0,90,2,
20160401004353,36.3440833333,139.2841111111,471,0,0,0,90,2,
20160401004354,36.3439722222,139.2841111111,485,0,0,0,90,2,
20160401004355,36.3438611111,139.2841111111,491,0,0,0,90,2,
20160401004356,36.3437222222,139.2841111111,496,0,0,0,90,2,
20160401004357,0,0,502,0,0,0,90,2,
20160401004358,0,0,494,0,0,0,90,2,
20160401004359,36.3433333333,139.2841111111,459,0,0,0,90,2,
20160401004400,36.34325,139.2841111111,401,0,0,0,90,2,
20160401004401,36.3431666667,139.2841111111,351,0,0,0,90,2,
20160401004402,36.3431111111,139.2840833333,297,0,0,0,90,2,
20160401004403,36.3430277778,139.2840833333,238,0,0,0,90,2,
20160401004404,36.3429444444,139.2840833333,173,0,0,0,90,2,
20160401004405,36.3428888889,139.2840833333,113,0,0,0,90,2,
20160401004406,36.3428055556,139.2840555556,84,0,0,0,90,2,
20160401004407,36.3427222222,139.2840555556,55,0,0,0,90,2,
20160401004408,36.3426944444,139.2840555556,22,0,0,0,90,2,
20160401004409,36.3426944444,139.2840277778,0,0,0,0,90,2,
20160401004436,36.3426944444,139.2840277778,21,0,0,10,100,2,
20160401004437,36.3426666667,139.2840277778,119,0,0,10,100,2,
20160401004438,36.3426388889,139.2840277778,172,0,0,10,100,2,
20160401004439,36.3426388889,139.2840277778,182,0,0,10,100,2,
20160401004440,36.3426111111,139.2840277778,192,0,0,9,99,2,
20160401004441,36.3425833333,139.2840277778,223,0,0,9,99,2,
20160401004442,36.3425,139.2840277778,254,0,0,9,99,2,
20160401004443,36.3424166667,139.2840277778,289,0,0,9,99,2,
20160401004444,36.3423333333,139.2840277778,327,0,0,9,99,2,
20160401004445,36.34225,139.2840277778,364,0,0,9,99,2,
20160401004446,36.3421666667,139.2840277778,402,0,0,8,98,2,
20160401004447,36.3421111111,139.2840555556,423,0,0,8,98,2,
20160401004448,36.3420277778,139.2840555556,422,0,0,8,98,2,
20160401004449,36.3419444444,139.2840555556,442,0,0,8,98,2,
20160401004450,36.3418611111,139.2840555556,461,0,0,8,98,2,
20160401004451,36.3417777778,139.2840555556,481,0,0,8,98,2,
20160401004452,36.3416388889,139.2840555556,494,0,0,7,97,2,
20160401004453,36.3415277778,139.2840555556,506,0,0,7,97,2,
20160401004454,36.3413888889,139.2840555556,518,0,0,7,97,2,
20160401004455,36.3412777778,139.2840555556,531,0,0,7,97,2,
20160401004456,36.3411388889,139.2840555556,536,0,0,7,97,2,
20160401004457,36.3410277778,139.2840555556,540,0,0,7,97,2,
20160401004458,36.3408888889,139.2840555556,545,0,0,7,97,2,
20160401004459,36.3407777778,139.2840555556,543,0,0,6,96,2,
20160401004500,36.3406388889,139.2840555556,542,0,0,6,96,2,
20160401004501,36.3405277778,139.2840555556,540,0,0,6,96,2,
20160401004502,36.3403888889,139.2840555556,539,0,0,6,96,2,
20160401004503,36.3402777778,139.2840555556,537,0,0,6,96,2,
20160401004504,36.3401388889,139.2840555556,536,0,0,6,96,2,
20160401004505,36.34,139.2840555556,534,0,0,5,95,2,
20160401004506,36.3398888889,139.2840555556,533,0,0,5,95,2,
20160401004507,36.33975,139.2840555556,531,0,0,5,95,2,
20160401004508,36.3396388889,139.2840833333,530,0,0,5,95,2,
20160401004509,36.3395,139.2840833333,528,0,0,5,95,2,
20160401004510,36.3393888889,139.2840833333,526,0,0,5,95,2,
20160401004511,36.33925,139.2840833333,525,0,0,4,94,2,
20160401004512,36.3391388889,139.2840833333,523,0,0,4,94,2,
20160401004513,36.339,139.2840833333,522,0,0,4,94,2,
20160401004514,36.3388888889,139.2840833333,520,0,0,4,94,2,
20160401004515,36.33875,139.2840833333,519,0,0,4,94,2,
20160401004516,36.3386388889,139.2840833333,517,0,0,4,94,2,
20160401004517,36.3385,139.2840833333,516,0,0,3,93,2,
20160401004518,36.3383888889,139.2840833333,514,0,0,3,93,2,
20160401004519,36.33825,139.2840833333,514,0,0,3,93,2,
20160401004520,36.3381111111,139.2840833333,515,0,0,3,93,2,
20160401004521,36.338,139.2840833333,515,0,0,3,93,2,
20160401004522,36.3378888889,139.2840833333,516,0,0,3,93,2,
20160401004523,36.33775,139.2840833333,516,0,0,3,93,2,
20160401004524,36.3376111111,139.2840833333,517,0,0,2,92,2,
20160401004525,36.3375,139.2840833333,517,0,0,2,92,2,
20160401004526,36.3373888889,139.2840833333,518,0,0,2,92,2,
20160401004527,36.33725,139.2840833333,518,0,0,2,92,2,
20160401004528,36.3371111111,139.2840833333,519,0,0,2,92,2,
20160401004529,36.337,139.2841111111,519,0,0,2,92,2,
20160401004530,36.3368888889,139.2841111111,520,0,0,1,91,2,
20160401004531,36.33675,139.2841111111,520,0,0,1,91,2,
20160401004532,36.3366111111,139.2841111111,521,0,0,1,91,2,
20160401004533,36.3365,139.2841111111,521,0,0,1,91,2,
20160401004534,36.3363611111,139.2841111111,522,0,0,1,91,2,
20160401004535,36.33625,139.2841111111,522,0,0,1,91,2,
20160401004536,36.3361111111,139.2841111111,518,0,0,0,90,2,
20160401004537,36.336,139.2841111111,513,0,0,0,90,2,
20160401004538,36.3358611111,139.2841111111,508,0,0,0,90,2,
20160401004539,36.33575,139.2841111111,502,0,0,0,90,2,
20160401004540,36.3356111111,139.2841111111,501,0,0,0,90,2,
20160401004541,36.3355,139.2841111111,500,0,0,0,90,2,
20160401004542,36.3353611111,139.2841388889,499,0,0,0,90,2,
20160401004543,36.33525,139.2841388889,498,0,0,0,90,2,
20160401004544,36.3351111111,139.2841388889,497,0,0,0,90,2,
20160401004545,36.335,139.2841388889,496,0,0,0,90,2,
20160401004546,36.3348611111,139.2841388889,495,0,0,0,90,2,
20160401004547,36.33475,139.2841388889,495,0,0,0,90,2,
20160401004548,36.3346388889,139.2841666667,496,0,0,0,90,2,
20160401004549,36.3345,139.2841666667,496,0,0,0,90,2,
20160401004550,36.3343888889,139.2841666667,497,0,0,0,90,2,
20160401004551,36.3342777778,139.2841666667,497,0,0,0,90,2,
20160401004552,36.3341388889,139.2841666667,496,0,0,0,90,2,
20160401004553,36.3340277778,139.2841666667,496,0,0,0,90,2,
20160401004554,36.3338888889,139.2841944444,495,0,0,0,90,2,
20160401004555,36.3337777778,139.2841944444,496,0,0,0,90,2,
20160401004556,36.3336666667,139.2841944444,498,0,0,0,90,2,
20160401004557,36.3335277778,139.2841944444,500,0,0,0,90,2,
20160401004558,36.3334166667,139.2841944444,501,0,0,0,90,2,
20160401004559,36.3333055556,139.2841944444,502,0,0,0,90,2,
20160401004600,36.3331666667,139.2842222222,504,0,0,0,90,2,
20160401004601,36.3330555556,139.2842222222,502,0,0,0,90,2,
20160401004602,36.3329444444,139.2842222222,500,0,0,0,90,2,
20160401004603,36.3328333333,139.2842222222,498,0,0,0,90,2,
20160401004604,36.3326944444,139.2842222222,496,0,0,0,90,2,
20160401004605,36.3325833333,139.2842222222,493,0,0,0,90,2,
20160401004606,36.3324722222,139.28425,491,0,0,0,90,2,
20160401004607,36.3323333333,139.28425,489,0,0,0,90,2,
20160401004608,36.3322222222,139.28425,487,0,0,0,90,2,
20160401004609,36.3321111111,139.28425,493,0,0,0,90,2,
20160401004610,36.332,139.28425,499,0,0,0,90,2,
20160401004611,36.3318611111,139.2842777778,504,0,0,0,90,2,
20160401004612,36.33175,139.2842777778,510,0,0,0,90,2,
20160401004613,36.3316111111,139.2842777778,516,0,0,0,90,2,
20160401004614,36.3315,139.2842777778,516,0,0,0,90,2,
20160401004615,36.3313888889,139.2842777778,516,0,0,0,90,2,
20160401004616,36.33125,139.2842777778,516,0,0,0,90,2,
20160401004617,36.3311111111,139.2843055556,516,0,0,0,90,2,
20160401004618,36.331,139.2843055556,516,0,0,0,90,2,
20160401004619,36.3308888889,139.2843055556,515,0,0,0,90,2,
20160401004620,36.33075,139.2843055556,515,0,0,0,90,2,
20160401004621,36.3306111111,139.2843055556,515,0,0,0,90,2,
20160401004622,36.3305,139.2843055556,514,0,0,0,90,2,
20160401004623,36.3303888889,139.2843333333,514,0,0,0,90,2,
20160401004624,36.33025,139.2843333333,514,0,0,0,90,2,
20160401004625,36.3301111111,139.2843333333,513,0,0,0,90,2,
20160401004626,36.33,139.2843333333,513,0,0,0,90,2,
20160401004627,36.3298888889,139.2843333333,513,0,0,0,90,2,
20160401004628,36.32975,139.2843333333,512,0,0,0,90,2,
20160401004629,36.3296388889,139.2843611111,512,0,0,0,90,2,
20160401004630,36.3295,139.2843611111,511,0,0,0,90,2,
20160401004631,36.3293888889,139.2843611111,509,0,0,0,90,2,
20160401004632,36.32925,139.2843611111,508,0,0,0,90,2,
20160401004633,36.3291388889,139.2843611111,508,0,0,0,90,2,
20160401004634,36.3290277778,139.2843611111,508,0,0,0,90,2,
20160401004635,36.3288888889,139.2843888889,508,0,0,0,90,2,
20160401004636,36.3287777778,139.2843888889,508,0,0,0,90,2,
20160401004637,36.3286388889,139.2843888889,508,0,0,0,90,2,
20160401004638,36.3285277778,139.2843888889,507,0,0,0,90,2,
20160401004639,36.3283888889,139.2843888889,507,0,0,0,90,2,
